"26 tháng 7, 1992","1992-07-26"
"07, THG 7 2011","2011-07-07"
"30 03 80","1980-03-30"
"19 11 89","1989-11-19"
"21/02/1972","1972-02-21"
"Ngày 02 tháng 10 năm 2002","2002-10-02"
"THÁNG 4 1, 2017","2017-04-01"
"ngày 03 tháng 12 năm 1992","1992-12-03"
"24 THG 9, 1996","1996-09-24"
"tháng 8 3 1999","1999-08-03"
"tháng 3 1, 1971","1971-03-01"
"08 THG 4 1992","1992-04-08"
"tháng 11 28, 1987","1987-11-28"
"06 thg 12 2015","2015-12-06"
"16.05.12","2012-05-16"
"THÁNG 1 31 1973","1973-01-31"
"THỨ BA, NGÀY 12 THÁNG 8 NĂM 1986","1986-08-12"
"5 thg 5, 2011","2011-05-05"
"31 tháng 10 2002","2002-10-31"
"THỨ BA, NGÀY 25 THÁNG 8 NĂM 2015","2015-08-25"
"23.05.81","1981-05-23"
"16/03/1980","1980-03-16"
"02, thg 5 1978","1978-05-02"
"tháng 3 19, 1982","1982-03-19"
"22.03.96","1996-03-22"
"1 thg 11, 1973","1973-11-01"
"5 07 76","1976-07-05"
"23 thg 7 2014","2014-07-23"
"4 tháng 1, 2001","2001-01-04"
"21 thg 11 1972","1972-11-21"
"21/04/1988","1988-04-21"
"14/03/2016","2016-03-14"
"06.02.76","1976-02-06"
"12 THÁNG 5, 1974","1974-05-12"
"11 10 84","1984-10-11"
"THÁNG 7 23 1999","1999-07-23"
"10 thg 12, 1986","1986-12-10"
"14 tháng 12 2011","2011-12-14"
"27 tháng 7 2005","2005-07-27"
"15, thg 2 1979","1979-02-15"
"21.05.83","1983-05-21"
"06.05.99","1999-05-06"
"tháng 7 29 1981","1981-07-29"
"21, thg 1 1994","1994-01-21"
"02/05/2007","2007-05-02"
"13.09.72","1972-09-13"
"06/08/1978","1978-08-06"
"tháng 5 27 1997","1997-05-27"
"4 thg 11, 1992","1992-11-04"
"14 tháng 9 1990","1990-09-14"
"tháng 2 14, 1983","1983-02-14"
"4 02 70","1970-02-04"
"7 THÁNG 11 1998","1998-11-07"
"21.03.70","1970-03-21"
"28 THÁNG 3, 2008","2008-03-28"
"17/09/2000","2000-09-17"
"THÁNG 10 18 1995","1995-10-18"
"30 tháng 11 1987","1987-11-30"
"18 01 79","1979-01-18"
"17 tháng 8 1982","1982-08-17"
"11 thg 3, 1988","1988-03-11"
"19 thg 11, 2008","2008-11-19"
"28 tháng 8 1981","1981-08-28"
"5 THG 10, 2017","2017-10-05"
"NGÀY 13 THÁNG 09 NĂM 2006","2006-09-13"
"tháng 1 10, 1986","1986-01-10"
"9 tháng 7 2009","2009-07-09"
"23 12 94","1994-12-23"
"tháng 5 10, 1987","1987-05-10"
"16, thg 2 1973","1973-02-16"
"THỨ BẢY, NGÀY 09 THÁNG 1 NĂM 1993","1993-01-09"
"12 thg 7 2014","2014-07-12"
"02, thg 1 1995","1995-01-02"
"NGÀY 03 THÁNG 10 NĂM 1991","1991-10-03"
"21 tháng 9 1970","1970-09-21"
"20 03 72","1972-03-20"
"3 tháng 9 2000","2000-09-03"
"31 tháng 8, 1995","1995-08-31"
"6 THG 4, 2012","2012-04-06"
"thứ tư, ngày 23 tháng 3 năm 2005","2005-03-23"
"tháng 1 21 1990","1990-01-21"
"2 thg 2, 1978","1978-02-02"
"NGÀY 11 THÁNG 09 NĂM 1998","1998-09-11"
"Ngày 13 tháng 11 năm 1992","1992-11-13"
"31 tháng 10 1977","1977-10-31"
"ngày 28 tháng 07 năm 1992","1992-07-28"
"CHỦ NHẬT, NGÀY 15 THÁNG 11 NĂM 1981","1981-11-15"
"23 thg 10 1995","1995-10-23"
"NGÀY 18 THÁNG 07 NĂM 2017","2017-07-18"
"5 tháng 7, 1977","1977-07-05"
"2 THÁNG 9 1981","1981-09-02"
"31 THÁNG 12 2005","2005-12-31"
"NGÀY 21 THÁNG 08 NĂM 2007","2007-08-21"
"1 tháng 11 1993","1993-11-01"
"26 tháng 7, 2007","2007-07-26"
"18 THG 12, 2010","2010-12-18"
"tháng 12 31, 2014","2014-12-31"
"29 THÁNG 5 2011","2011-05-29"
"29.06.98","1998-06-29"
"15 thg 12, 1985","1985-12-15"
"21 thg 9 1999","1999-09-21"
"thứ hai, ngày 26 tháng 7 năm 1976","1976-07-26"
"10, thg 7 2004","2004-07-10"
"tháng 1 19 1992","1992-01-19"
"13 thg 2 1977","1977-02-13"
"08 thg 10 1985","1985-10-08"
"30 THG 12, 2002","2002-12-30"
"8 thg 2 2014","2014-02-08"
"19/05/1974","1974-05-19"
"tháng 11 3 2018","2018-11-03"
"23/08/1997","1997-08-23"
"03.11.09","2009-11-03"
"25 thg 2, 1976","1976-02-25"
"27 tháng 10 2007","2007-10-27"
"5 tháng 5 1974","1974-05-05"
"26 THG 6, 2007","2007-06-26"
"chủ nhật, ngày 08 tháng 3 năm 1998","1998-03-08"
"4 THÁNG 1 2009","2009-01-04"
"15, THG 4 1999","1999-04-15"
"09.05.91","1991-05-09"
"7 tháng 1 1984","1984-01-07"
"12 10 07","2007-10-12"
"7 thg 3 2002","2002-03-07"
"26 tháng 6 1982","1982-06-26"
"23, thg 9 1982","1982-09-23"
"15 THG 5 1978","1978-05-15"
"14 thg 2 1971","1971-02-14"
"18 THÁNG 9 2013","2013-09-18"
"tháng 2 14, 2002","2002-02-14"
"18 thg 12 1970","1970-12-18"
"02/12/2004","2004-12-02"
"10 thg 11, 2000","2000-11-10"
"Thứ Sáu, ngày 26 tháng 6 năm 1981","1981-06-26"
"23 thg 6 2017","2017-06-23"
"ngày 02 tháng 12 năm 2008","2008-12-02"
"4 11 88","1988-11-04"
"ngày 22 tháng 01 năm 1978","1978-01-22"
"Chủ Nhật, ngày 22 tháng 7 năm 2012","2012-07-22"
"05/08/2014","2014-08-05"
"thứ sáu, ngày 01 tháng 7 năm 2016","2016-07-01"
"20/07/1992","1992-07-20"
"THỨ HAI, NGÀY 07 THÁNG 9 NĂM 2009","2009-09-07"
"14 THÁNG 4 1980","1980-04-14"
"Chủ Nhật, ngày 07 tháng 4 năm 1985","1985-04-07"
"6 tháng 1, 2003","2003-01-06"
"10/04/1990","1990-04-10"
"17/07/1984","1984-07-17"
"24 tháng 6 2010","2010-06-24"
"22 thg 2 2014","2014-02-22"
"Ngày 01 tháng 03 năm 1980","1980-03-01"
"Ngày 31 tháng 08 năm 2001","2001-08-31"
"24 thg 2, 1994","1994-02-24"
"29.04.01","2001-04-29"
"6 tháng 9, 2006","2006-09-06"
"THỨ BẢY, NGÀY 20 THÁNG 4 NĂM 1996","1996-04-20"
"THÁNG 4 16, 1979","1979-04-16"
"16 tháng 8 2000","2000-08-16"
"22 tháng 7, 2005","2005-07-22"
"14/12/2013","2013-12-14"
"27/12/1996","1996-12-27"
"4 THG 11, 2014","2014-11-04"
"15, thg 9 1983","1983-09-15"
"THÁNG 7 24 1993","1993-07-24"
"14 tháng 9, 1976","1976-09-14"
"tháng 2 16, 2011","2011-02-16"
"4 THG 4, 2005","2005-04-04"
"26 tháng 11, 1976","1976-11-26"
"29 tháng 12 1978","1978-12-29"
"31 THG 10 1984","1984-10-31"
"26 thg 3, 1999","1999-03-26"
"2 tháng 4 1997","1997-04-02"
"16.12.81","1981-12-16"
"THỨ HAI, NGÀY 26 THÁNG 4 NĂM 1976","1976-04-26"
"22/04/2013","2013-04-22"
"22, thg 9 2004","2004-09-22"
"27 THG 5, 1997","1997-05-27"
"23 THG 4, 1999","1999-04-23"
"tháng 12 21, 1983","1983-12-21"
"28 06 83","1983-06-28"
"22/07/1983","1983-07-22"
"14 thg 2 2004","2004-02-14"
"24 thg 11, 1990","1990-11-24"
"21 tháng 12 1986","1986-12-21"
"THÁNG 3 7, 2003","2003-03-07"
"11.11.77","1977-11-11"
"Thứ Năm, ngày 08 tháng 1 năm 1998","1998-01-08"
"10, thg 8 1995","1995-08-10"
"tháng 10 3 2015","2015-10-03"
"7 tháng 10 1998","1998-10-07"
"tháng 10 29, 1994","1994-10-29"
"Ngày 27 tháng 07 năm 2013","2013-07-27"
"NGÀY 18 THÁNG 03 NĂM 1998","1998-03-18"
"30 04 07","2007-04-30"
"4 thg 8 2002","2002-08-04"
"20, thg 2 1985","1985-02-20"
"20 THG 11, 1998","1998-11-20"
"18 thg 3, 1997","1997-03-18"
"tháng 7 20 2006","2006-07-20"
"26 thg 2, 2018","2018-02-26"
"05/07/1971","1971-07-05"
"15 thg 9, 1997","1997-09-15"
"24 THG 8, 2014","2014-08-24"
"22.03.16","2016-03-22"
"10 tháng 4 1976","1976-04-10"
"04, thg 8 2008","2008-08-04"
"26/04/1990","1990-04-26"
"08 thg 10 1980","1980-10-08"
"7 THÁNG 7, 1988","1988-07-07"
"7 thg 7, 1976","1976-07-07"
"Thứ Tư, ngày 09 tháng 11 năm 2011","2011-11-09"
"THÁNG 11 15 1973","1973-11-15"
"tháng 8 28 1979","1979-08-28"
"06 THG 7 1970","1970-07-06"
"17 THÁNG 11 1998","1998-11-17"
"5 thg 7, 2014","2014-07-05"
"Ngày 12 tháng 12 năm 2007","2007-12-12"
"NGÀY 25 THÁNG 06 NĂM 2002","2002-06-25"
"26 thg 11 2013","2013-11-26"
"18 THG 11, 1997","1997-11-18"
"THỨ BẢY, NGÀY 15 THÁNG 12 NĂM 1984","1984-12-15"
"17 thg 3 2006","2006-03-17"
"tháng 1 14, 1987","1987-01-14"
"27 tháng 2 2003","2003-02-27"
"tháng 6 22 1974","1974-06-22"
"24, thg 3 2003","2003-03-24"
"27, THG 6 1990","1990-06-27"
"11 tháng 3 1995","1995-03-11"
"13 tháng 7, 2009","2009-07-13"
"23 thg 6 1993","1993-06-23"
"18 thg 2 2009","2009-02-18"
"12 THG 8 1976","1976-08-12"
"22.08.15","2015-08-22"
"tháng 2 9, 1990","1990-02-09"
"19 thg 11 2007","2007-11-19"
"THÁNG 2 4, 1999","1999-02-04"
"Thứ Tư, ngày 30 tháng 12 năm 2015","2015-12-30"
"31 THÁNG 12 1973","1973-12-31"
"5 thg 11, 1987","1987-11-05"
"13 thg 3 1976","1976-03-13"
"THỨ BA, NGÀY 14 THÁNG 4 NĂM 1992","1992-04-14"
"THỨ BA, NGÀY 22 THÁNG 4 NĂM 2008","2008-04-22"
"25 THG 10 1976","1976-10-25"
"3 thg 8 2008","2008-08-03"
"tháng 12 31, 1982","1982-12-31"
"16 thg 12 1978","1978-12-16"
"3 THG 4, 1976","1976-04-03"
"ngày 03 tháng 06 năm 1997","1997-06-03"
"11 10 12","2012-10-11"
"2 THÁNG 11 1990","1990-11-02"
"17 tháng 10 1980","1980-10-17"
"18 tháng 11 2000","2000-11-18"
"04.09.07","2007-09-04"
"tháng 12 5, 2006","2006-12-05"
"07/04/2001","2001-04-07"
"31 tháng 12 1999","1999-12-31"
"2 tháng 11 1992","1992-11-02"
"tháng 5 4, 1982","1982-05-04"
"08.03.74","1974-03-08"
"8 06 83","1983-06-08"
"30 thg 3 1998","1998-03-30"
"NGÀY 27 THÁNG 06 NĂM 2007","2007-06-27"
"Thứ Ba, ngày 01 tháng 7 năm 1997","1997-07-01"
"25, THG 8 1971","1971-08-25"
"20/02/1994","1994-02-20"
"Ngày 17 tháng 12 năm 1993","1993-12-17"
"THỨ HAI, NGÀY 14 THÁNG 10 NĂM 1996","1996-10-14"
"8 THÁNG 6 1992","1992-06-08"
"10 thg 11 1990","1990-11-10"
"21 THÁNG 7, 1976","1976-07-21"
"09/09/1995","1995-09-09"
"27 THG 12, 2002","2002-12-27"
"20 05 96","1996-05-20"
"26 08 93","1993-08-26"
"4 THG 7, 2010","2010-07-04"
"29 tháng 12 2013","2013-12-29"
"Thứ Bảy, ngày 29 tháng 5 năm 1993","1993-05-29"
"12 tháng 9, 2013","2013-09-12"
"8 thg 3, 1991","1991-03-08"
"9 tháng 9 1971","1971-09-09"
"25 thg 1 1978","1978-01-25"
"chủ nhật, ngày 13 tháng 11 năm 2016","2016-11-13"
"tháng 7 20, 1999","1999-07-20"
"ngày 14 tháng 03 năm 1991","1991-03-14"
"5 tháng 10, 2008","2008-10-05"
"31/03/2013","2013-03-31"
"14 thg 8 2010","2010-08-14"
"tháng 12 21, 1997","1997-12-21"
"27/04/1992","1992-04-27"
"12 03 86","1986-03-12"
"30 08 00","2000-08-30"
"27 thg 3 2004","2004-03-27"
"tháng 9 15 1993","1993-09-15"
"19 thg 4 2006","2006-04-19"
"16 tháng 3 1987","1987-03-16"
"08/04/1973","1973-04-08"
"24 tháng 3 1973","1973-03-24"
"Thứ Tư, ngày 17 tháng 8 năm 2011","2011-08-17"
"4 tháng 5 2005","2005-05-04"
"8 THÁNG 1 2006","2006-01-08"
"6 tháng 8 2004","2004-08-06"
"31 tháng 12, 1991","1991-12-31"
"18 thg 1 1973","1973-01-18"
"tháng 11 5, 1979","1979-11-05"
"9 tháng 5 2017","2017-05-09"
"21 THG 1 1970","1970-01-21"
"29 THG 3, 2000","2000-03-29"
"20 thg 2 2005","2005-02-20"
"16 04 98","1998-04-16"
"05.12.81","1981-12-05"
"tháng 7 5 1988","1988-07-05"
"13 thg 2, 1985","1985-02-13"
"THÁNG 10 30 1977","1977-10-30"
"2 tháng 6 1981","1981-06-02"
"26 05 09","2009-05-26"
"tháng 1 16 2009","2009-01-16"
"06 thg 12 1998","1998-12-06"
"30 thg 3 2015","2015-03-30"
"17 thg 6, 1995","1995-06-17"
"18.03.90","1990-03-18"
"21 04 17","2017-04-21"
"29 tháng 4, 2005","2005-04-29"
"29 08 13","2013-08-29"
"15.10.77","1977-10-15"
"04/09/1988","1988-09-04"
"3 THÁNG 10, 2001","2001-10-03"
"9 THG 4, 1992","1992-04-09"
"tháng 5 3, 1989","1989-05-03"
"29 THG 3 2006","2006-03-29"
"3 thg 4, 2016","2016-04-03"
"9 07 98","1998-07-09"
"1 THÁNG 3 2016","2016-03-01"
"tháng 5 7 2015","2015-05-07"
"21.04.90","1990-04-21"
"21 THG 2 1971","1971-02-21"
"31 thg 7, 1986","1986-07-31"
"25 tháng 5 1973","1973-05-25"
"Ngày 02 tháng 09 năm 1995","1995-09-02"
"29, thg 3 1976","1976-03-29"
"8 02 17","2017-02-08"
"Ngày 14 tháng 08 năm 1996","1996-08-14"
"7 tháng 4, 1997","1997-04-07"
"NGÀY 17 THÁNG 07 NĂM 1995","1995-07-17"
"20 thg 5, 1992","1992-05-20"
"03, THG 2 1978","1978-02-03"
"12 THG 9 1985","1985-09-12"
"tháng 10 20, 1986","1986-10-20"
"tháng 3 1, 1972","1972-03-01"
"05/08/2017","2017-08-05"
"THỨ BẢY, NGÀY 04 THÁNG 1 NĂM 1997","1997-01-04"
"16 THG 7, 1975","1975-07-16"
"19 tháng 10 1986","1986-10-19"
"NGÀY 16 THÁNG 09 NĂM 2017","2017-09-16"
"04.02.99","1999-02-04"
"03.04.04","2004-04-03"
"24 THÁNG 4, 2013","2013-04-24"
"14 tháng 3 1975","1975-03-14"
"04.06.80","1980-06-04"
"23, THG 8 2016","2016-08-23"
"24 THG 2 2013","2013-02-24"
"25 tháng 5 1994","1994-05-25"
"12 11 85","1985-11-12"
"9 tháng 5, 1982","1982-05-09"
"6 THÁNG 1 1993","1993-01-06"
"Thứ Hai, ngày 11 tháng 6 năm 2001","2001-06-11"
"19 tháng 3 1973","1973-03-19"
"THÁNG 12 7 2014","2014-12-07"
"tháng 10 8 1976","1976-10-08"
"3 thg 11, 1973","1973-11-03"
"5 tháng 12 2008","2008-12-05"
"6 tháng 11 2009","2009-11-06"
"21 thg 5, 1975","1975-05-21"
"tháng 12 30, 2007","2007-12-30"
"23 THÁNG 2 1981","1981-02-23"
"4 thg 8, 2009","2009-08-04"
"01.12.72","1972-12-01"
"20, THG 6 2018","2018-06-20"
"8 thg 1, 1999","1999-01-08"
"14 thg 7 1985","1985-07-14"
"2 04 02","2002-04-02"
"19 THG 11, 1984","1984-11-19"
"14 thg 7, 1975","1975-07-14"
"22 thg 1 1989","1989-01-22"
"26/04/1981","1981-04-26"
"23.05.10","2010-05-23"
"25 THÁNG 10, 1971","1971-10-25"
"8 thg 11, 1974","1974-11-08"
"7 thg 1, 2003","2003-01-07"
"9 thg 4 1996","1996-04-09"
"20.07.00","2000-07-20"
"10 thg 8 1981","1981-08-10"
"31/03/1988","1988-03-31"
"04, thg 5 1971","1971-05-04"
"Ngày 19 tháng 07 năm 2018","2018-07-19"
"17 THÁNG 6 2009","2009-06-17"
"30 tháng 8 1971","1971-08-30"
"27 tháng 7 1992","1992-07-27"
"26 tháng 8 1989","1989-08-26"
"24 thg 3 1994","1994-03-24"
"11 tháng 2, 1977","1977-02-11"
"31 thg 5, 1980","1980-05-31"
"03/02/1970","1970-02-03"
"20 thg 12 2014","2014-12-20"
"tháng 11 4, 1970","1970-11-04"
"7 thg 2, 2018","2018-02-07"
"09 thg 6 2003","2003-06-09"
"tháng 8 31, 1995","1995-08-31"
"15.09.15","2015-09-15"
"tháng 11 21, 2009","2009-11-21"
"NGÀY 20 THÁNG 07 NĂM 2006","2006-07-20"
"2 tháng 12, 1979","1979-12-02"
"THÁNG 1 4 2017","2017-01-04"
"24 tháng 3, 1970","1970-03-24"
"tháng 2 16, 2008","2008-02-16"
"23.03.73","1973-03-23"
"19 thg 9, 1987","1987-09-19"
"24 10 81","1981-10-24"
"17 thg 5 1977","1977-05-17"
"15 THÁNG 10 1990","1990-10-15"
"13 thg 2, 1973","1973-02-13"
"26 09 86","1986-09-26"
"Ngày 15 tháng 03 năm 1981","1981-03-15"
"15 thg 6, 1994","1994-06-15"
"05/06/2014","2014-06-05"
"23 tháng 5 2002","2002-05-23"
"29 11 10","2010-11-29"
"09/07/1973","1973-07-09"
"THÁNG 11 8 1988","1988-11-08"
"17 thg 1, 2014","2014-01-17"
"14 thg 3, 2013","2013-03-14"
"THÁNG 9 2, 2015","2015-09-02"
"07.11.09","2009-11-07"
"ngày 07 tháng 09 năm 2017","2017-09-07"
"7 thg 6 1983","1983-06-07"
"26 10 73","1973-10-26"
"17 THÁNG 10 1991","1991-10-17"
"17 thg 2 1978","1978-02-17"
"12 thg 12, 1973","1973-12-12"
"Ngày 23 tháng 07 năm 1972","1972-07-23"
"01 thg 5 1987","1987-05-01"
"NGÀY 31 THÁNG 07 NĂM 1971","1971-07-31"
"18.11.12","2012-11-18"
"05.12.98","1998-12-05"
"17 thg 4, 2002","2002-04-17"
"30, thg 6 1987","1987-06-30"
"tháng 1 20 1982","1982-01-20"
"9 tháng 3 1992","1992-03-09"
"07 thg 9 2009","2009-09-07"
"Thứ Ba, ngày 20 tháng 2 năm 1973","1973-02-20"
"17 thg 2 1975","1975-02-17"
"28.10.14","2014-10-28"
"Ngày 10 tháng 07 năm 1971","1971-07-10"
"08/12/1971","1971-12-08"
"06, thg 8 1980","1980-08-06"
"24 THÁNG 5, 2004","2004-05-24"
"21 04 73","1973-04-21"
"5 tháng 6, 1996","1996-06-05"
"Thứ Bảy, ngày 14 tháng 4 năm 2018","2018-04-14"
"21 thg 12 2008","2008-12-21"
"29.06.72","1972-06-29"
"15 tháng 3 2000","2000-03-15"
"THÁNG 4 3, 2005","2005-04-03"
"30, thg 4 2013","2013-04-30"
"2 thg 11 2000","2000-11-02"
"12 THÁNG 5 2011","2011-05-12"
"14 thg 1 2015","2015-01-14"
"28 THÁNG 4 1996","1996-04-28"
"09/02/1994","1994-02-09"
"THỨ NĂM, NGÀY 11 THÁNG 7 NĂM 1991","1991-07-11"
"12.10.78","1978-10-12"
"12 08 07","2007-08-12"
"NGÀY 05 THÁNG 06 NĂM 2017","2017-06-05"
"29/12/1975","1975-12-29"
"16 thg 12 2006","2006-12-16"
"THÁNG 4 24, 1986","1986-04-24"
"13 04 01","2001-04-13"
"04.09.77","1977-09-04"
"4 THG 6 2017","2017-06-04"
"NGÀY 13 THÁNG 03 NĂM 1971","1971-03-13"
"20 10 06","2006-10-20"
"Ngày 03 tháng 10 năm 1985","1985-10-03"
"29 tháng 1, 1979","1979-01-29"
"3 THÁNG 10 2018","2018-10-03"
"27 tháng 1, 1973","1973-01-27"
"29 01 18","2018-01-29"
"13, THG 3 2002","2002-03-13"
"NGÀY 23 THÁNG 12 NĂM 2001","2001-12-23"
"08/11/1985","1985-11-08"
"11 thg 9, 1996","1996-09-11"
"Thứ Hai, ngày 20 tháng 11 năm 2000","2000-11-20"
"28 thg 8, 2010","2010-08-28"
"tháng 8 8 1970","1970-08-08"
"8 thg 4, 1995","1995-04-08"
"12 thg 4, 2010","2010-04-12"
"Thứ Hai, ngày 28 tháng 11 năm 1983","1983-11-28"
"27.09.14","2014-09-27"
"24.08.82","1982-08-24"
"tháng 5 1 2013","2013-05-01"
"9 tháng 11 2009","2009-11-09"
"13 tháng 4 1981","1981-04-13"
"16 tháng 7, 2008","2008-07-16"
"THÁNG 9 11, 2000","2000-09-11"
"24 thg 3, 2012","2012-03-24"
"28, thg 7 2008","2008-07-28"
"23.01.09","2009-01-23"
"12 THG 7, 1986","1986-07-12"
"tháng 12 20, 1994","1994-12-20"
"6 tháng 5 2003","2003-05-06"
"10 10 98","1998-10-10"
"23 thg 4 2005","2005-04-23"
"18 THG 10 2004","2004-10-18"
"tháng 7 31, 1981","1981-07-31"
"14.04.80","1980-04-14"
"23 tháng 9 1978","1978-09-23"
"THỨ BẢY, NGÀY 01 THÁNG 12 NĂM 2007","2007-12-01"
"3 05 02","2002-05-03"
"Thứ Ba, ngày 28 tháng 6 năm 2011","2011-06-28"
"15, thg 10 2015","2015-10-15"
"30 THG 11, 2018","2018-11-30"
"14 12 03","2003-12-14"
"27 thg 4 1997","1997-04-27"
"26 tháng 3 1991","1991-03-26"
"13 tháng 11 2003","2003-11-13"
"11.05.72","1972-05-11"
"14 thg 3 1972","1972-03-14"
"17 thg 9 2010","2010-09-17"
"9 THG 10, 1984","1984-10-09"
"29 thg 8, 1982","1982-08-29"
"8 thg 9 1979","1979-09-08"
"09/08/1988","1988-08-09"
"07, thg 5 1984","1984-05-07"
"18 thg 3, 1979","1979-03-18"
"10 tháng 9 1987","1987-09-10"
"20 thg 10, 1981","1981-10-20"
"8 THG 8, 1984","1984-08-08"
"THÁNG 12 24 1971","1971-12-24"
"Thứ Ba, ngày 27 tháng 8 năm 1985","1985-08-27"
"tháng 10 23, 2005","2005-10-23"
"tháng 7 16, 1983","1983-07-16"
"tháng 10 9, 2007","2007-10-09"
"30 tháng 5, 2014","2014-05-30"
"3 tháng 9, 1981","1981-09-03"
"29 thg 11 1977","1977-11-29"
"23 thg 8 1985","1985-08-23"
"31 THÁNG 12 2011","2011-12-31"
"8 09 00","2000-09-08"
"Ngày 27 tháng 11 năm 2006","2006-11-27"
"ngày 14 tháng 10 năm 2002","2002-10-14"
"22 tháng 3 1987","1987-03-22"
"25 THG 5 2010","2010-05-25"
"19 tháng 6, 2007","2007-06-19"
"THÁNG 12 24, 2003","2003-12-24"
"23 tháng 4 1983","1983-04-23"
"14 thg 9, 2007","2007-09-14"
"17 thg 3, 1998","1998-03-17"
"10/09/2007","2007-09-10"
"07.03.03","2003-03-07"
"7 thg 6, 1978","1978-06-07"
"5 tháng 3 1971","1971-03-05"
"02.01.05","2005-01-02"
"05.08.03","2003-08-05"
"15 THG 4 1974","1974-04-15"
"11 THÁNG 6 1996","1996-06-11"
"Ngày 14 tháng 02 năm 1982","1982-02-14"
"thứ sáu, ngày 04 tháng 4 năm 1986","1986-04-04"
"23 12 02","2002-12-23"
"THÁNG 9 30 1993","1993-09-30"
"09.03.91","1991-03-09"
"15 tháng 11 1987","1987-11-15"
"8 06 89","1989-06-08"
"21, THG 12 1988","1988-12-21"
"31 thg 3 1986","1986-03-31"
"tháng 12 7 1991","1991-12-07"
"01 thg 10 1997","1997-10-01"
"ngày 05 tháng 06 năm 2008","2008-06-05"
"26/10/2010","2010-10-26"
"Thứ Hai, ngày 18 tháng 12 năm 1995","1995-12-18"
"10 10 05","2005-10-10"
"tháng 9 4, 2000","2000-09-04"
"10 thg 3, 1970","1970-03-10"
"15 thg 1, 2002","2002-01-15"
"12 THG 4 1994","1994-04-12"
"15 thg 11, 2015","2015-11-15"
"31, THG 3 1972","1972-03-31"
"Ngày 10 tháng 10 năm 1977","1977-10-10"
"31, THG 10 2004","2004-10-31"
"10/09/1999","1999-09-10"
"THÁNG 8 2 2018","2018-08-02"
"3 THÁNG 10 2016","2016-10-03"
"13/12/1988","1988-12-13"
"19/08/1998","1998-08-19"
"25 tháng 8 2010","2010-08-25"
"28 THÁNG 4 1996","1996-04-28"
"15 THÁNG 11, 1998","1998-11-15"
"ngày 24 tháng 11 năm 1977","1977-11-24"
"NGÀY 08 THÁNG 11 NĂM 1981","1981-11-08"
"26 tháng 12, 2001","2001-12-26"
"9 05 09","2009-05-09"
"Thứ Sáu, ngày 04 tháng 12 năm 2009","2009-12-04"
"17/09/1993","1993-09-17"
"THÁNG 4 6, 1981","1981-04-06"
"CHỦ NHẬT, NGÀY 27 THÁNG 11 NĂM 2011","2011-11-27"
"thứ năm, ngày 09 tháng 11 năm 2017","2017-11-09"
"24 THÁNG 12 1970","1970-12-24"
"THÁNG 10 9 2003","2003-10-09"
"30/12/1987","1987-12-30"
"24 thg 10 1980","1980-10-24"
"24 thg 1 1979","1979-01-24"
"13, thg 1 1983","1983-01-13"
"20 THÁNG 5, 2004","2004-05-20"
"22 tháng 7 1986","1986-07-22"
"13.06.00","2000-06-13"
"23 thg 10 1992","1992-10-23"
"23 thg 2, 1993","1993-02-23"
"20 thg 12, 1993","1993-12-20"
"08.09.77","1977-09-08"
"26 tháng 4 2007","2007-04-26"
"24 tháng 8 1992","1992-08-24"
"tháng 10 3 1999","1999-10-03"
"30 thg 7, 1997","1997-07-30"
"15 tháng 7, 1988","1988-07-15"
"CHỦ NHẬT, NGÀY 01 THÁNG 8 NĂM 1999","1999-08-01"
"15, thg 4 1976","1976-04-15"
"27 THG 2 2007","2007-02-27"
"thứ tư, ngày 17 tháng 10 năm 1984","1984-10-17"
"25 THG 6, 2012","2012-06-25"
"25 11 10","2010-11-25"
"19.11.76","1976-11-19"
"15/08/1988","1988-08-15"
"27 thg 11, 1983","1983-11-27"
"04/04/1985","1985-04-04"
"13 thg 6, 1980","1980-06-13"
"21 THG 11 2003","2003-11-21"
"09, thg 9 1993","1993-09-09"
"29 THÁNG 6 1974","1974-06-29"
"Ngày 11 tháng 01 năm 1999","1999-01-11"
"30 thg 6, 1990","1990-06-30"
"17 THG 4 2001","2001-04-17"
"Thứ Sáu, ngày 30 tháng 10 năm 1992","1992-10-30"
"tháng 11 24, 1975","1975-11-24"
"6 tháng 12, 2007","2007-12-06"
"tháng 3 17 1980","1980-03-17"
"tháng 5 16 1995","1995-05-16"
"tháng 1 11, 2002","2002-01-11"
"Thứ Bảy, ngày 10 tháng 3 năm 1984","1984-03-10"
"13 tháng 5, 2000","2000-05-13"
"NGÀY 02 THÁNG 01 NĂM 2018","2018-01-02"
"12 thg 1, 2015","2015-01-12"
"8 THG 4, 2014","2014-04-08"
"11, thg 4 2008","2008-04-11"
"THÁNG 10 23 1982","1982-10-23"
"tháng 8 20, 2012","2012-08-20"
"11 01 89","1989-01-11"
"05 thg 2 1972","1972-02-05"
"11 07 75","1975-07-11"
"10 tháng 6 2012","2012-06-10"
"15 tháng 6, 1996","1996-06-15"
"tháng 7 15, 1973","1973-07-15"
"20 02 74","1974-02-20"
"24 THÁNG 3, 2018","2018-03-24"
"tháng 5 12 1999","1999-05-12"
"tháng 4 21, 1999","1999-04-21"
"02, THG 3 1982","1982-03-02"
"1 thg 3, 2015","2015-03-01"
"22 THÁNG 12 2002","2002-12-22"
"23 THG 12, 2015","2015-12-23"
"3 thg 8 2002","2002-08-03"
"tháng 3 10 2014","2014-03-10"
"28 THG 2, 2014","2014-02-28"
